"mobile_bank","income","saving_account","treated","mobile_bank_new","CD_existing","CD_new"
1,169299,57377.5853171178,"No Offer",1,0,0
1,133618,62830.0501328143,"Offer",1,1,1
1,114297,2669.24385266711,"No Offer",1,0,0
1,215554,68697.9472213995,"Offer",1,1,1
1,146898,70140.3128796066,"No Offer",1,1,1
1,171888,41260.2538945019,"Offer",1,0,0
1,137697,1775.68484703385,"No Offer",1,0,0
1,147774,45493.4519757419,"No Offer",1,0,0
1,0,2979.19935704063,"No Offer",1,0,0
1,169344,102412.292653265,"Offer",1,0,1
1,0,2791.33433632132,"No Offer",1,0,0
1,202347,75298.1151648849,"No Offer",1,0,1
0,139104,37026.829370629,"No Offer",0,0,0
1,145325,3098.71790830456,"Offer",1,0,0
1,103689,28176.7348246646,"No Offer",1,0,0
1,200268,67792.084702473,"No Offer",1,0,0
1,177152,101885.148527597,"No Offer",1,1,1
1,145505,60199.1621341189,"Offer",1,1,0
1,129833,31601.5101891289,"Offer",1,0,0
1,0,3683.62618423372,"No Offer",1,0,0
1,146592,43984.9304397397,"No Offer",1,0,0
0,181198,88049.4202319886,"No Offer",0,0,0
1,215499,90369.8162203443,"Offer",1,1,1
1,181400,67998.3541935315,"No Offer",1,1,1
1,121926,43964.0937345574,"No Offer",1,0,0
1,166747,83521.1208033985,"No Offer",1,1,1
1,119922,43367.8546706017,"No Offer",1,0,0
1,218712,83537.1378867185,"No Offer",1,1,1
1,66065,23580.7943071981,"No Offer",1,0,0
1,120236,51487.9623737605,"No Offer",1,0,1
0,104591,45681.3888811596,"Offer",1,0,0
1,106913,56024.2235578414,"Offer",1,0,1
1,172195,63634.8913156245,"No Offer",1,1,1
1,152837,94668.668248682,"Offer",1,1,1
1,168238,44821.6629615314,"No Offer",1,0,0
1,129881,47096.9518617667,"Offer",1,0,0
1,164950,87966.9920672553,"Offer",1,1,0
0,111054,62376.8736407045,"No Offer",0,1,0
1,160589,3003.02542469651,"Offer",1,0,0
0,120263,34285.2792124028,"No Offer",1,0,0
0,0,3077.01742853866,"Offer",0,0,0
1,86240,40244.1203733236,"Offer",1,0,0
1,0,2894.60064529393,"No Offer",1,0,0
1,158855,67215.1758889078,"No Offer",1,1,1
1,0,3222.83907065747,"Offer",1,0,0
1,152744,48315.4613107638,"No Offer",1,0,0
1,114698,40315.8726168291,"No Offer",1,0,0
1,191689,108916.125965575,"No Offer",1,1,1
0,0,4398.40605837082,"Offer",0,0,0
1,0,773.80887811538,"No Offer",1,0,0
1,234592,122618.430230718,"No Offer",1,0,1
1,155725,59542.740049575,"No Offer",1,0,1
1,6466,5468.76689058111,"No Offer",1,0,0
1,87627,27983.7254920688,"No Offer",1,0,0
1,161609,67999.6667715033,"Offer",1,1,1
1,142922,55597.0462936612,"Offer",1,1,1
0,138759,24001.7889947905,"No Offer",0,0,0
1,0,2303.94880167004,"Offer",1,0,0
1,76361,3246.67418659192,"Offer",1,0,0
0,146962,35237.084737555,"Offer",0,0,0
1,0,2608.91031222467,"Offer",1,0,0
1,213772,104980.447063177,"No Offer",1,1,0
1,124483,3733.5744535514,"Offer",1,0,0
1,224404,2419.35721313761,"No Offer",1,0,0
1,189563,50125.9419305104,"Offer",1,0,1
1,132022,49523.9543619308,"No Offer",1,0,1
1,110982,2235.10982789898,"No Offer",1,0,0
1,174244,49017.1941898542,"No Offer",1,0,0
0,172607,66347.939502357,"Offer",0,0,0
1,179930,66695.6529025897,"No Offer",1,0,0
1,113922,2681.93518281392,"Offer",1,0,0
1,166590,2956.86366169331,"No Offer",1,0,0
1,154610,64277.5825955334,"No Offer",1,0,1
1,0,2597.86745784114,"No Offer",1,0,0
0,275301,129493.988239599,"Offer",0,0,1
1,202120,86911.6341822338,"No Offer",1,0,0
1,176096,98146.6573063527,"No Offer",1,0,0
1,37876,19877.6197452693,"Offer",1,0,0
1,149327,47690.5744860326,"No Offer",1,0,0
1,174628,2518.19766109595,"No Offer",1,0,0
1,151967,52237.9944751735,"No Offer",1,0,1
0,0,2869.12586841314,"No Offer",0,0,0
1,84249,45694.2712353166,"Offer",1,0,0
1,145048,3324.72586645487,"No Offer",1,0,0
1,131028,60668.4833654956,"No Offer",1,1,0
1,0,3104.87104686869,"No Offer",1,0,0
1,100764,36802.2616316336,"No Offer",1,0,0
1,177318,96443.6793137066,"No Offer",1,1,1
1,189102,43269.2056383167,"Offer",1,0,0
1,131787,46577.1804288017,"Offer",1,0,0
1,132558,3799.91133192327,"Offer",1,0,0
0,148286,79907.7738579079,"No Offer",0,1,1
1,105949,38624.1549009916,"Offer",1,0,0
1,126636,57660.6065124834,"No Offer",1,1,1
1,188327,53001.242448312,"No Offer",1,1,1
0,159147,59062.041122793,"Offer",0,0,0
1,138061,44467.2115461863,"No Offer",1,0,0
1,125290,58257.3711831764,"Offer",1,1,1
1,165305,38591.8012757582,"Offer",1,0,0
1,183092,96161.8727811741,"No Offer",1,1,1
1,253382,3612.31850818424,"Offer",1,0,0
1,0,3242.16506648608,"No Offer",1,0,0
1,127831,2758.48987823147,"Offer",1,0,0
0,134169,3403.31849203414,"Offer",0,0,0
1,0,2960.21436746807,"Offer",1,0,0
1,172386,2373.01151814198,"No Offer",1,0,0
1,133315,54065.2164859607,"No Offer",1,0,1
1,0,1619.78723369135,"No Offer",1,0,0
1,199164,66859.9213248692,"Offer",1,1,1
1,28746,2269.92536852567,"No Offer",1,0,0
0,138360,3550.06624082108,"No Offer",0,0,0
1,152562,54704.57064132,"No Offer",1,0,1
0,155077,97280.5641258149,"No Offer",0,1,0
1,162952,2558.65484465519,"No Offer",1,0,0
0,0,2172.0430225227,"Offer",0,0,0
1,7049,6190.409759786,"No Offer",1,0,0
1,183771,68730.0245593754,"No Offer",1,1,1
1,159096,2488.87058973619,"No Offer",1,0,0
1,95083,45079.4363470203,"Offer",1,0,0
1,186171,1897.68201763866,"No Offer",1,0,0
1,182044,79170.1694872242,"No Offer",1,1,1
1,152614,80141.6570265401,"No Offer",1,0,1
1,109849,31145.8812999505,"No Offer",1,0,0
1,122481,41133.8395839689,"Offer",1,0,0
1,0,3597.49981129838,"Offer",1,0,0
0,176174,72377.955798432,"No Offer",0,1,1
1,158403,60011.6726458459,"No Offer",1,1,1
1,132067,67786.6063919458,"Offer",1,0,1
1,203366,105938.860092339,"No Offer",1,1,1
0,0,3444.86426651724,"Offer",0,0,0
0,0,2442.29954077379,"No Offer",0,0,0
1,140765,66198.0026042015,"No Offer",1,1,1
1,0,3531.51461589273,"No Offer",1,0,0
1,143361,3417.62423244054,"Offer",1,0,0
1,152656,79575.7980989341,"No Offer",1,1,0
0,0,2838.99382907493,"No Offer",0,0,0
1,140050,3539.66217132523,"No Offer",1,0,0
1,191744,59908.2474221372,"Offer",1,1,1
0,199894,102940.576970583,"No Offer",0,1,1
1,114025,68473.6113695006,"No Offer",1,0,1
1,122014,3074.37458966079,"Offer",1,0,0
1,153338,3597.40263430052,"Offer",1,0,0
1,176953,3179.56805936593,"No Offer",1,0,0
1,0,2778.59349104155,"No Offer",1,0,0
0,102565,48226.4317282373,"No Offer",0,0,0
1,116642,36234.2617603749,"No Offer",1,0,0
1,236374,2928.40716492291,"No Offer",1,0,0
1,145743,75816.0837052437,"Offer",1,1,1
1,130445,54238.8106153418,"Offer",1,1,1
1,188128,89139.9844667844,"No Offer",1,1,1
1,137518,2880.68538402426,"No Offer",1,0,0
0,160201,70047.1787519213,"No Offer",1,0,0
1,0,2771.32268900221,"Offer",1,0,0
0,141275,57779.1049229939,"Offer",0,0,1
1,171369,103207.072095052,"Offer",1,1,1
1,148444,60096.3353453733,"No Offer",1,1,0
1,0,2733.9871763117,"Offer",1,0,0
1,127986,34892.7895242564,"No Offer",1,0,0
1,0,2282.55114249308,"Offer",1,0,0
1,0,1873.22221557229,"Offer",1,0,0
1,194085,54520.8364361633,"Offer",1,1,0
1,95199,46266.9226351702,"No Offer",1,0,0
1,129488,3638.88540028172,"Offer",1,0,0
1,3852,174.519895938538,"No Offer",1,0,0
1,130665,36759.2073123318,"No Offer",1,0,0
1,144138,84770.8280894115,"Offer",1,0,1
1,170845,76863.5256694264,"Offer",1,1,1
1,0,3014.12017897721,"No Offer",1,0,0
1,111190,56971.8013249436,"Offer",1,1,1
1,61266,28257.9076732268,"No Offer",1,0,0
1,28215,10996.7028792255,"No Offer",1,0,0
1,197177,763.58178661279,"No Offer",1,0,0
1,110139,27411.6154539383,"Offer",1,0,0
1,136171,60546.8194385323,"Offer",1,1,1
1,147237,53533.0940320957,"Offer",1,1,1
0,113473,45965.168821362,"No Offer",0,0,0
1,246359,101417.784611919,"No Offer",1,1,1
1,111600,47279.927888713,"No Offer",1,0,0
0,146707,38286.4065477414,"Offer",0,0,0
1,154831,73817.6590508636,"No Offer",1,1,0
1,145761,57939.5555620678,"No Offer",1,1,0
1,109757,54498.2312323719,"No Offer",1,1,0
1,174806,3322.23236016516,"No Offer",1,0,0
1,171018,54885.9981385831,"Offer",1,1,1
0,0,2501.71787216868,"No Offer",0,0,0
1,0,3033.37797521972,"No Offer",1,0,0
1,0,3065.55431550003,"Offer",1,0,0
0,161842,106751.51318944,"No Offer",0,1,0
0,131408,33778.6744077142,"Offer",0,0,0
0,118177,51240.7906947996,"No Offer",0,1,0
1,90194,26321.8802081118,"Offer",1,0,0
0,168353,77022.671536905,"Offer",0,0,1
1,137660,88156.7084758318,"Offer",1,1,1
1,150518,2753.0035199069,"Offer",1,0,0
1,143635,91627.6407119251,"No Offer",1,1,1
1,186747,3233.5624024667,"No Offer",1,0,0
1,161421,65591.4342013449,"Offer",1,0,1
1,159135,84696.8589502184,"No Offer",1,1,1
1,130118,58892.9326828615,"No Offer",1,1,1
1,160035,3186.07252264874,"No Offer",1,0,0
1,101606,42517.3575303249,"Offer",1,0,0
1,113249,46765.9305845037,"No Offer",1,0,0
1,186312,117762.744624331,"No Offer",1,1,1
0,202888,67148.2397544002,"No Offer",0,0,0
1,111950,61972.9467571022,"Offer",1,0,1
1,116334,57539.9802955082,"No Offer",1,1,1
1,270169,2840.73478406391,"No Offer",1,0,0
1,171995,2759.14180176969,"No Offer",1,0,0
1,136189,65712.9710375005,"No Offer",1,1,0
1,0,3059.85381878102,"Offer",1,0,0
1,150808,54501.6527462978,"No Offer",1,1,1
1,0,3457.09470073846,"No Offer",1,0,0
1,100652,41432.1283342563,"No Offer",1,0,0
0,0,2836.5884250067,"No Offer",0,0,0
0,0,3024.66107682135,"No Offer",0,0,0
1,158649,78025.3975738518,"Offer",1,1,1
1,5108,2544.37835153653,"No Offer",1,0,0
1,244288,3314.37018983889,"No Offer",1,0,0
1,147987,3522.58620200074,"No Offer",1,0,0
0,181852,73207.4461133769,"No Offer",1,0,0
1,183752,3247.5980408607,"No Offer",1,0,0
1,0,3904.49808657615,"No Offer",1,0,0
0,0,2578.73594391269,"No Offer",0,0,0
1,165749,83347.7500106036,"Offer",1,1,0
1,116142,3163.82076635836,"No Offer",1,0,0
1,50139,25589.3756221985,"No Offer",1,0,0
1,95687,34558.8221638649,"Offer",1,0,0
1,165452,94198.2444360621,"No Offer",1,1,0
0,0,3004.45507044756,"Offer",0,0,0
1,129639,75154.9841379607,"No Offer",1,0,1
1,2489,3781.65610554123,"No Offer",1,0,0
1,185063,87004.6875037647,"No Offer",1,1,0
1,0,146.221974142165,"No Offer",1,0,0
1,82463,43715.930486996,"No Offer",1,0,0
1,0,3309.63724033086,"No Offer",1,0,0
0,115675,51723.662898117,"No Offer",0,1,0
0,0,2983.88826081255,"Offer",0,0,0
1,0,2375.4673033572,"Offer",1,0,0
1,0,2765.51864865658,"Offer",1,0,0
1,151537,2930.86961289488,"Offer",1,0,0
1,145444,65602.247385121,"No Offer",1,1,0
1,201557,113688.047702628,"Offer",1,1,1
1,123728,63987.8096473808,"No Offer",1,0,1
1,0,1982.81572239653,"No Offer",1,0,0
1,67594,30006.2578178811,"No Offer",1,0,0
1,191338,105549.197378017,"No Offer",1,0,1
1,146018,51775.0194081065,"Offer",1,1,1
1,186882,61874.9714903165,"No Offer",1,0,1
1,92445,37054.4749865655,"Offer",1,0,0
0,141742,48295.7516943209,"Offer",0,0,0
1,152812,78544.0985088597,"Offer",1,1,1
0,0,4268.61807788112,"No Offer",0,0,0
0,136733,51478.1909275055,"Offer",1,0,0
1,109327,57611.2610756271,"No Offer",1,0,1
1,152136,47730.9782448276,"No Offer",1,0,0
1,177852,78705.0090516572,"Offer",1,0,1
1,144064,2985.99956533004,"Offer",1,0,0
1,171370,65501.1344627391,"Offer",1,0,1
1,0,2922.84663366412,"No Offer",1,0,0
0,171452,77745.5463802973,"Offer",0,0,0
1,158901,72411.7961398415,"Offer",1,0,0
1,121293,48951.3116535019,"No Offer",1,1,1
1,148367,53332.0431055468,"No Offer",1,1,1
1,192511,70819.9041162783,"Offer",1,1,0
1,182176,78181.9011820567,"No Offer",1,1,1
1,139995,30511.9148694731,"No Offer",1,0,0
0,0,1905.10336669759,"No Offer",1,0,0
1,56080,20412.6516922311,"Offer",1,0,0
0,149437,50545.7081204265,"No Offer",0,1,0
1,143831,87119.1187992019,"No Offer",1,1,0
1,178870,70109.4280784624,"Offer",1,1,1
1,234670,3149.01127929934,"No Offer",1,0,0
1,164167,85461.2608010314,"No Offer",1,1,1
1,155113,19698.3398833361,"No Offer",1,0,0
0,141348,76202.7232762452,"No Offer",0,0,0
1,154780,87316.0312591799,"Offer",1,0,1
1,181814,55279.0361676652,"No Offer",1,1,0
1,134148,53582.7395095457,"No Offer",1,1,1
0,151693,55164.9034158502,"Offer",0,0,1
1,212075,99374.7202500771,"No Offer",1,1,1
1,179898,908.019426197591,"No Offer",1,0,0
1,247210,103723.934221603,"Offer",1,1,1
1,141653,59883.3933003233,"No Offer",1,1,0
0,150018,48192.3171079113,"No Offer",1,0,0
0,239056,91283.0683176343,"No Offer",0,0,0
1,138150,42625.3644503814,"Offer",1,0,0
0,177873,23814.4573440782,"No Offer",1,0,0
0,179441,74697.6625959583,"No Offer",0,1,0
1,196115,77356.245339424,"Offer",1,0,1
1,175452,77015.9201236779,"No Offer",1,1,1
1,178471,95976.2434738009,"No Offer",1,0,1
1,91086,46027.9107462346,"No Offer",1,0,0
1,177184,99097.5086780923,"Offer",1,1,1
1,128507,41292.2656337104,"No Offer",1,0,0
1,163836,63020.3337570828,"No Offer",1,1,0
1,173777,52652.3869850762,"No Offer",1,1,1
1,85047,35657.5593056556,"Offer",1,0,0
1,164035,71493.7764561433,"No Offer",1,1,1
1,0,4164.60682269007,"Offer",1,0,0
1,0,3541.10973778333,"No Offer",1,0,0
1,186998,24100.9177691073,"Offer",1,0,0
1,213171,55397.6988295588,"Offer",1,1,1
1,154063,66465.6631691603,"Offer",1,1,1
1,0,2194.5632340218,"No Offer",1,0,0
1,196281,60654.5002778522,"Offer",1,1,0
1,140164,69714.7842639561,"Offer",1,1,1
1,0,2583.45087454902,"Offer",1,0,0
1,0,2603.37057931973,"No Offer",1,0,0
0,129543,3827.20525206216,"No Offer",0,0,0
1,133525,67258.028997522,"No Offer",1,1,1
0,106499,43316.1312943558,"No Offer",0,0,0
0,127261,63273.3721620611,"No Offer",0,1,0
0,0,3768.9789955822,"Offer",0,0,0
1,193104,81599.4350020412,"No Offer",1,1,0
1,0,2487.24062653101,"No Offer",1,0,0
1,205598,59778.0200208286,"No Offer",1,1,0
1,153954,2384.68556567258,"Offer",1,0,0
1,0,3145.00126127414,"No Offer",1,0,0
1,182910,63475.8092710603,"No Offer",1,1,1
1,157383,63742.5656980163,"No Offer",1,1,1
1,131211,44743.4861261245,"Offer",1,0,0
0,141152,54082.3055377916,"No Offer",1,0,0
1,838,3908.01128635724,"Offer",1,0,0
0,0,2974.2830402186,"No Offer",0,0,0
1,0,3517.61278558687,"No Offer",1,0,0
1,9666,6189.50103284583,"Offer",1,0,0
1,148666,62953.8554102987,"Offer",1,0,1
1,210546,104331.672836766,"No Offer",1,1,0
0,224034,82327.5640787275,"Offer",0,0,0
0,176052,53221.6604353536,"No Offer",0,0,0
1,204461,124347.708926774,"Offer",1,0,1
1,145110,35185.091868908,"Offer",1,0,0
1,0,3784.53390420125,"Offer",1,0,0
1,77403,40152.0686450394,"No Offer",1,0,0
1,156876,76587.0424743571,"Offer",1,1,1
1,142775,66892.6976547231,"Offer",1,1,1
1,0,2884.33532410017,"Offer",1,0,0
1,0,2369.17235447348,"Offer",1,0,0
0,106446,28906.6230865607,"No Offer",0,0,0
1,169755,75560.0026909244,"No Offer",1,1,1
1,113075,35041.3176926168,"No Offer",1,0,0
1,178746,3567.29980421194,"Offer",1,0,0
1,110677,37370.7208343614,"No Offer",1,0,0
1,214681,111915.231809387,"No Offer",1,0,0
1,128962,40768.3266066739,"No Offer",1,0,0
1,136811,2597.08541764339,"No Offer",1,0,0
0,250597,98795.1274570708,"Offer",0,0,1
1,151677,68754.8241477188,"No Offer",1,1,0
1,165863,2131.34391154917,"Offer",1,0,0
1,3618,5096.56302383489,"No Offer",1,0,0
1,157399,79347.1027352164,"No Offer",1,1,1
1,195804,71154.6545318366,"No Offer",1,1,0
0,37597,19373.4751161997,"No Offer",0,0,0
0,0,1068.1554853627,"Offer",0,0,0
1,0,2503.48028993179,"No Offer",1,0,0
1,0,2020.84216872587,"Offer",1,0,0
1,156473,64266.1310566721,"No Offer",1,1,0
0,162421,75102.1409058629,"Offer",0,1,0
0,152311,65599.3452937418,"Offer",0,0,0
1,6435,5556.19220004837,"No Offer",1,0,0
1,187903,74518.297119019,"Offer",1,1,0
1,166664,74190.8016226468,"Offer",1,1,1
1,160366,258.1696029224,"Offer",1,0,0
0,161654,55926.6889539753,"No Offer",0,0,0
1,187109,95609.26857402,"Offer",1,0,1
1,162949,2829.55927468785,"No Offer",1,0,0
1,185418,95974.4538052194,"Offer",1,1,1
1,150480,61314.0676342718,"No Offer",1,1,1
1,183098,99355.1399453784,"Offer",1,1,1
1,113414,39696.1543593727,"No Offer",1,0,0
1,0,2554.69638089343,"Offer",1,0,0
1,212424,107737.245001257,"Offer",1,1,1
1,0,3281.96156462235,"Offer",1,0,0
1,101359,51666.5007728526,"No Offer",1,1,1
1,87701,34826.5846455139,"No Offer",1,0,0
1,103967,36038.9679223816,"No Offer",1,0,0
1,197404,2223.6208365805,"No Offer",1,0,0
1,198273,2508.70720834854,"No Offer",1,0,0
0,186938,2168.35366017965,"No Offer",1,0,0
1,165624,81319.685062213,"No Offer",1,0,1
1,108953,55398.4050274381,"Offer",1,1,1
1,94749,3933.6504449707,"Offer",1,0,0
1,105184,33430.2558646866,"Offer",1,0,0
1,153349,2036.91637945115,"No Offer",1,0,0
1,0,2910.06271491393,"No Offer",1,0,0
1,178163,82344.8317930925,"No Offer",1,1,1
0,0,1975.27393506,"No Offer",0,0,0
1,0,2561.64267158277,"Offer",1,0,0
1,173375,48635.6028218363,"Offer",1,1,1
1,131805,59531.4172609486,"No Offer",1,0,0
1,162810,66343.5857764376,"Offer",1,0,1
1,129824,31131.1614218944,"No Offer",1,0,0
1,7280,3441.19926803502,"No Offer",1,0,0
0,164499,47758.6085583392,"No Offer",0,0,0
1,106973,2756.86682448934,"No Offer",1,0,0
0,126433,53413.9065225158,"No Offer",0,1,0
1,105953,2791.32410622079,"No Offer",1,0,0
0,155852,61721.1635086294,"Offer",0,0,0
0,172377,81103.8773727702,"No Offer",0,0,0
0,118310,64085.6968184049,"Offer",0,1,0
1,0,2598.06691906987,"No Offer",1,0,0
0,194069,52346.2308060839,"Offer",0,0,0
0,144815,38036.9271720884,"Offer",0,0,0
0,0,3073.43047678794,"No Offer",0,0,0
0,142317,36251.6371145631,"No Offer",0,0,0
0,136533,71128.9464672189,"No Offer",1,0,0
0,162410,91290.5908289796,"Offer",0,0,1
0,4552,3136.02569153782,"Offer",0,0,0
1,131132,73340.0687381964,"Offer",1,0,0
1,163002,79702.0439014162,"No Offer",1,0,1
1,121483,2720.02986713795,"Offer",1,0,0
0,137205,82363.7073410165,"Offer",0,0,0
1,3903,4276.02435309298,"Offer",1,0,0
1,0,2908.73285183893,"No Offer",1,0,0
0,49192,17359.9595996778,"Offer",0,0,0
0,142626,72464.5674504591,"Offer",1,0,0
0,0,1568.49338331884,"No Offer",0,0,0
0,151601,54709.0136750841,"No Offer",0,0,0
1,164002,59331.7379490571,"No Offer",1,0,1
1,162728,51947.3616977477,"Offer",1,0,1
0,204475,3488.08422994081,"No Offer",0,0,0
1,243723,122360.355491857,"Offer",1,0,1
0,4820,5839.12381233275,"Offer",0,0,0
0,125393,2835.37797172244,"Offer",0,0,0
1,123975,44790.6319922668,"Offer",1,0,0
0,118723,44807.06311703,"No Offer",0,0,0
1,0,3335.53579555101,"No Offer",1,0,0
1,174354,82189.7042749124,"Offer",1,1,1
1,169191,38987.5992832112,"Offer",1,0,0
1,149216,63889.6336280668,"Offer",1,1,1
0,188956,84094.7575192497,"No Offer",1,0,0
1,159085,79166.2334184024,"Offer",1,1,1
1,178027,62918.7045765649,"No Offer",1,1,1
1,150009,63178.0341849035,"Offer",1,1,0
1,0,3134.43573332387,"Offer",1,0,0
1,0,2983.04404421447,"No Offer",1,0,0
1,134707,60381.3065485187,"No Offer",1,1,1
0,146972,60929.6630173785,"No Offer",0,0,0
1,0,2600.6434233505,"No Offer",1,0,0
1,107459,2169.85929979261,"No Offer",1,0,0
1,157458,63488.485587349,"Offer",1,0,1
1,118191,42931.8745919423,"Offer",1,0,0
1,141662,51929.2316269125,"No Offer",1,1,1
1,151557,45368.1300088756,"No Offer",1,0,0
1,0,3286.07723743376,"No Offer",1,0,0
1,7103,7054.17763147346,"No Offer",1,0,0
1,169021,83668.2331594654,"No Offer",1,0,1
0,160692,60588.2254855762,"Offer",0,1,0
0,141464,2755.38773352705,"Offer",0,0,0
0,164290,65249.7370465534,"No Offer",1,0,1
1,33890,19844.7441236392,"Offer",1,0,0
1,183609,37203.2671636554,"No Offer",1,0,0
0,167829,90773.9697511686,"No Offer",0,0,0
1,150324,62393.2372066155,"Offer",1,1,1
1,100277,43489.7507637776,"No Offer",1,0,0
1,154700,63618.0661512597,"Offer",1,1,1
1,157207,41914.5123445554,"Offer",1,0,0
1,169183,70766.1420050545,"No Offer",1,0,1
1,133354,2967.40289029174,"Offer",1,0,0
1,123006,37811.6614968903,"Offer",1,0,0
1,133259,61238.9982462541,"No Offer",1,0,1
0,117582,49885.4295551628,"Offer",0,1,1
1,154954,82665.8388461707,"Offer",1,1,1
1,130575,65038.7026924815,"Offer",1,1,1
1,127669,58531.6151901757,"No Offer",1,1,1
1,0,4137.34993338156,"No Offer",1,0,0
1,146202,70368.2216397343,"No Offer",1,1,0
0,178476,73301.837174646,"No Offer",0,0,1
0,123384,27777.164628015,"No Offer",0,0,0
1,132946,46523.6262114519,"No Offer",1,0,0
1,132241,36422.2732987358,"No Offer",1,0,0
1,164489,64581.7316334477,"Offer",1,0,1
1,160424,77864.2276334776,"No Offer",1,0,1
0,59872,26320.5729544378,"Offer",0,0,0
1,136271,58121.8195238009,"Offer",1,0,1
1,129219,67797.3907938332,"Offer",1,1,1
1,178987,37079.2827325629,"Offer",1,0,0
1,193595,77352.1285077834,"No Offer",1,0,1
0,155947,55119.4896640796,"No Offer",0,0,1
1,154705,89282.9277485183,"No Offer",1,1,1
1,159401,71516.117389811,"No Offer",1,1,1
0,199745,51873.7220939563,"Offer",1,1,0
0,0,3076.51190008055,"No Offer",0,0,0
1,0,3007.5066618111,"No Offer",1,0,0
0,0,3171.50561055911,"No Offer",1,0,0
1,144072,73338.5285021614,"No Offer",1,1,1
0,0,2632.08450510731,"No Offer",0,0,0
0,161505,88431.1171526289,"Offer",0,0,0
0,0,3574.99262522777,"No Offer",0,0,0
0,0,3562.388336495,"Offer",0,0,0
1,0,3268.36652952855,"Offer",1,0,0
1,144573,2436.6650868476,"No Offer",1,0,0
0,124449,67186.8494151115,"No Offer",0,0,1
1,41861,2786.00834327659,"No Offer",1,0,0
1,97955,38985.4405786244,"Offer",1,0,0
0,230432,110319.953737801,"Offer",0,0,1
1,174966,2275.16556850133,"No Offer",1,0,0
1,0,3004.57816767064,"Offer",1,0,0
1,145758,80423.5904107365,"No Offer",1,1,1
0,136110,36154.5662411933,"No Offer",0,0,0
0,173606,78904.6176945363,"Offer",1,0,0
0,0,3068.70396988876,"No Offer",0,0,0
1,211772,2989.19276223963,"No Offer",1,0,0
1,118692,35894.8433438701,"Offer",1,0,0
1,174873,86088.3700670072,"No Offer",1,0,1
